"92","57865570","VF1RFE00257865570","KADJAR","VITA","AS","2019-09-14","09H22",""
"93","51478920","VF1BZAB0651478920","MEGANE","VITA","AS","2019-09-14","09H22",""
"94","47688678","UU1JSDCL47688678","LODGY","VITA","AS","2019-09-17","15H02",""
"95","59527341","VF1RFE00159527341","KADJAR","VITA","AS","2019-09-17","15H02",""
"96","UC558511","VF1VYIL0MUC558511","KOLEOS","VITA","AS","2019-09-17","15H02",""
"97","60465805","UU14SDAW460465805","LOGAN","VITA","AS","2019-09-17","15H02",""
"98","61101211","VF1RFB00861101211","MEGANE","VITA","AS","2019-09-17","15H02",""
"99","60465471","UU10SDAW460465471","DOKKER","VITA","AS","2019-09-17","15H02",""
"100","60462146","UU10SDAW460462146","DOKKER","VITA","As","2019-09-20","08H23",""
"101","60465884","UU14SDAW460465884","LOGAN","VITA","As","2019-09-20","08H23",""
"102","59980423","VF15R0W0H59980423","CLIO 4","VITA","As","2019-09-20","08H23",""
"103","60466047","UU18SDBW460466047","DOKKER","VITA","As","2019-09-20","08H23",""
"104","60466050","UU18SDBW460466050","DOKKER","VITA","As","2019-09-20","08H23",""
"105","60465854","UU14SDAW460465854","LOGAN","VITA","As","2019-09-20","08H23",""
"106","59172246","UU1HSDVH659172246","DUSTER","VITA As","VITA As","2019-09-23","10H40",""
"107","59096640","UU1HSDSLP59096640","DUSTER","VITA ","As","2019-09-24","14H10",""
"108","60471067","UU18SDBW460471067","DOKKER","VITA ","As","2019-09-24","14H10",""
"109","60462728","UU10SDAW460462728","DOKKER","VITA ","As","2019-09-24","14H10",""
"110","60462892","UU10SDAW460462892","DOKKER","VITA ","As","2019-09-24","14H10",""
"111","60951699","UU18SDBW460951699","DOKKER","VITA ","As","2019-09-24","14H10",""
"112","60471089","UU18SDBW460471089","DOKKER","VITA ","As","2019-09-24","14H10",""
"113","60462855","UU10SDAW460462855","DOKKER","VITA","As","2019-09-27","09H05",""
"114","60462921","UU10SDAW460462921","DOKKER","VITA","As","2019-09-27","09H05",""
"115","60462808","UU10SDAW460462808","DOKKER","VITA","As","2019-09-27","09H05",""
"116","60462806","UU10SDAW460462806","DOKKER","VITA","As","2019-09-27","09H05",""
"117","61374406","VF1RFB00661374406","MEGANE","VITA","As","2019-09-27","09H05",""
"118","63622587","UU1HSDAG363622587","DUSTER","VITA","AS","2019-09-30","18H45",""
"119","63622583","UU1HSDAG363622583","DUSTER","VITA","AS","2019-09-30","18H45",""
"120","63622584","UU1HSDAG363622584","DUSTER","VITA","AS","2019-09-30","18H45",""
"121","63622586","UU1HSDAG363622586","DUSTER","VITA","AS","2019-09-30","18H45",""
"122","63622582","UU1HSDAG363622582","DUSTER","VITA","AS","2019-09-30","18H45",""
"123","63622580","UU1HSDAG363622580","DUSTER","VITA","AS","2019-09-30","18H45",""
"124","63622589","UU1HSDAG363622589","DUSTER","VITA","AS","2019-09-30","18H45",""
"125","60535935","VF1RFB00960535935","V.O","VITA","AS","2019-10-01","9H45",""
"126","63622588","UU1HSDAG363622588","DUSTER","VITA","AS","2019-10-02","09H10",""
"127","60471087","UU18SDBW460471087","V.O","VITA","VITA As","2019-10-02","15h07",""
"128","60466056","UU18SDBW460466056","V.O","VITA","VITA As","2019-10-02","15h07",""
"129","60462914","UU10SDAW460462914","V.O","VITA","VITA As","2019-10-02","15h07",""
"130","60471083","UU18SDBW460471083","V.O","VITA","VITA As","2019-10-02","15h07",""
"131","60465504","UU10SDAW460465504","V.O","VITA","VITA As","2019-10-02","15h07",""
"132","60465795","UU14SDAW460465795","V.O","VITA","VITA As","2019-10-02","15h07",""
"133","60462840","UU10SDAW460462840","V.O","VITA","VITA As","2019-10-03","19H30",""
"134","59980836","VF1RFE00259980836","V.O","VITA","VITA As","2019-10-03","19H30",""
"135","60951207","UU14SDAW460951207","V.O","VITA","VITA As","2019-10-03","19H30",""
"136","60465796","UU14SDAW460465796","V.O","VITA","VITA As","2019-10-03","19H30",""
"137","60462667","UU10SDAW460462667","V.O","VITA","VITA As","2019-10-03","19H30",""
"138","60465514","UU10SDAW460465514","V.O","VITA","VITA As","2019-10-03","19H30",""
"139","60465799","UU14SDAW460465799","V.O","VITA","VITA As","2019-10-03","19H30",""
"140","60951200","UU14SDAW460951200","V.O","VITA","VITA As","2019-10-07","15H05",""
"141","60951193","UU14SDAW460951193","V.O","VITA","VITA As","2019-10-07","15H05",""
"142","60951199","UU14SDAW460951199","V.O","VITA","VITA As","2019-10-07","15H05",""
"143","49529271","UU15SDAW449529271","V.O","VITA","VITA As","2019-10-07","15H05",""
"144","61518595","UU18SDBW461518595","V.O","VITA","VITA As","2019-10-07","15H05",""
"145","56289199","UU1HSDAWE56289199","V.O","VITA","VITA As","2019-10-07","15H05",""
"146","60951208","UU14SDAW460951208","V.O","VITA","VITA As","2019-10-08","11H30",""
"147","60951691","UU18SDBW460951691","V.O","VITA","VITA As","2019-10-08","11H30",""
"148","60471081","UU18SDBW460471081","V.O","VITA","VITA As","2019-10-08","11H30",""
"149","61518596","UU18SDBW461518596","V.O","VITA","VITA As","2019-10-08","11H30",""
"150","60462731","UU10SDAW460462731","V.O","VITA","VITA As","2019-10-08","11H30",""
"151","60471085","UU18SDBW460471085","V.O","VITA","VITA As","2019-10-08","11H30",""
"152","60462875","UU10SDAW460462875","V.O","VITA","VITA As","2019-10-08","11H30",""
"153","60462820","UU10SDAW460462820","DOKKER","VITA","As","2019-10-10","10H30",""
"154","63263449","VF1RFE00963263449","KADJAR","VITA","As","2019-10-10","10H30",""
"155","60466040","UU18SDBW460466040","DOKKER","VITA","As","2019-10-10","10H30",""
"156","60462836","UU10SDAW460462836","DOKKER","VITA","As","2019-10-10","10H30",""
"157","60951206","UU14SDAW460951206","LOGAN","VITA","As","2019-10-10","10H30",""
"158","60471074","UU18SDBW460471074","DOKKER","VITA","As","2019-10-10","10H30",""
"159","60951144","UU14SDAW460951144","LOGAN","VITA","As","2019-10-10","10H30",""
"160","60951210","UU14SDAW460951210","LOGAN","VITA","As","2019-10-11","16H30",""
"161","60951201","UU14SDAW460951201","LOGAN","VITA","As","2019-10-11","16H30",""
"162","60465469","UU10SDAW460465469","DOKKER","VITA","As","2019-10-11","16H30",""
"163","57100432","UU18SDBW457100432","DOKKER","VITA","As","2019-10-11","16H30",""
"164","58274939","VF1RZG00958274939","V.O","VITA","RENAULT","2019-10-14","15H40",""
"165","60705037","VF1RFE00460705037","KADJAR","VITA","VITA As","2019-10-16","11H25",""
"166","58635513","VF1RFE00X58635513","KADJAR","VITA","VITA As","2019-10-16","11H25",""
"167","60661756","VF1RFE00160661756","V.O","VITA","VITA As","2019-10-16","11H25",""
"168","60661750","VF1RFE00060661750","V.O","VITA","VITA As","2019-10-16","11H25",""
"169","60301611","VF1RZG00260301611","KOLOES","VITA","VITA As","2019-10-16","11H25",""
"170","60465896","UU14SDAW460465896","V.O","VITA","VITA As","2019-10-16","11H25",""
"171","58275180","VF1RZG00158275180","V.O","VITA","VITA As","2019-10-16","12H05",""
"172","60462784","UU10SDAW460462784","V.O","VITA","VITA As","2019-10-16","12H05",""
"173","60301737","VF1RZG00260301737","KOLOES","VITA","VITA As","2019-10-16","12H05",""
"174","61987120","UU1HSDAG361987120","DUSTER","VITA","VITA As","2019-10-16","12H05",""
"175","61817923","UU1HSDAG361817923","DUSTER","VITA","VITA As","2019-10-17","16H30",""
"176","61101212","VF1RFB00X61101212","V.O","VITA","VITA As","2019-10-17","16H30",""
"177","60465897","UU14SDAW460465897","V.O","VITA","VITA As","2019-10-17","16H30",""
"178","60951204","UU14SDAW460951204","V.O","VITA","VITA As","2019-10-17","16H30",""
"179","57519124","VF1RFD00057519124","TALISMAN","VITA","VITA As","2019-10-17","16H30",""
"180","60461617","UU10SDAW460461617","DOKKER","VITA","VITA As","2019-10-21","09H40",""
"181","58625168","UU1HSDSLP58G25168","DUSTER","VITA","VITA As","2019-10-21","09H40",""
"182","60471088","UU18SDBW460471088","DOKKER","VITA","VITA As","2019-10-21","09H40",""
"183","64045525","VF1RFB00464045525","MEGANE","VITA","VITA As","2019-10-21","09H40",""
"184","57865570","VF1RFE00257865570","KADJAR","VITA","VITA As","2019-10-23","11h25",""
"185","60465800","UU14SDAW460465800","LOGAN","VITA","VITA As","2019-10-23","11h25",""
"186","60567975","VF1RFB00560567975","MEGANE","VITA","VITA As","2019-10-23","11h25",""
"187","56160412","VF1RFD00956160412","TALISMAN","VITA","VITA As","2019-10-23","11h25",""
"188","58021753","VF15R0W0H58021753","CLIO 4","VITA","VITA As","2019-10-23","11h25",""
"189","60465798","UU14SDAW460465798","LOGAN","VITA","VITA As","2019-10-23","11h25",""
"190","60056133","VF15R0W0H60056133","CLIO 4","VITA","VITA As","2019-10-23","11h25",""
"191","60465890","UU14SDAW460465890","V.O","VITA","VITA As","2019-10-25","10h50",""
"192","60162206","UU18SDBW460162206","DOKKER","VITA","VITA As","2019-10-25","10h50",""
"193","59809471","VF15R0W0H59809471","CLIO 4","VITA","VITA As","2019-10-25","10h50",""
"194","57462308","UU14SDAW457462308","V.O","VITA","VITA As","2019-10-25","10h50",""
"195","60536483","VF1RFD00060536483","V.O","VITA","VITA As","2019-11-05","09H52",""
"196","60951145","UU14SDAW460951145","V.O","VITA","VITA As","2019-11-05","09H52",""
"197","60496817","VF1RFD00X60496817","V.O","VITA","VITA As","2019-11-05","09H52",""
"198","61445081","VF15R0W0H61445081","CLIO 4","VITA","VITA As","2019-11-05","09H52",""
"199","61111333","VF1RFD00161111333","V.O","VITA","VITA As","2019-11-05","09H52",""
"200","61111332","VF1RFD00X61111332","V.O","VITA","VITA As","2019-11-05","09H52",""
"201","57807980","UU14SDAW457807980","LOGAN","VITA","VITA As","2019-11-11","16h46",""
"202","55207467","UU1HSDAWE55207467","V.O","VITA","VITA As","2019-11-11","16h46",""
"203","60465898","UU14SDAW460465898","V.O","VITA","VITA As","2019-11-11","16h46",""
"204","56690458","VF1RFE00156690458","KADJAR","VITA","VITA As","2019-11-11","16h46",""
"205","61314380","VF1RZG00561314380","KOLEOS","VITA","VITA As","2019-11-11","16h46",""
"206","61987117","UU1HSDAG361987117","DUSTER","VITA","VITA As","2019-11-21","09H12",""
"207","63020777","VF1RFB00863020777","MEGANE","VITA","VITA As","2019-11-21","09H12",""
"208","62980998","UU155DAWG62980998","SANDERO","VITA","VITA As","2019-11-21","09H12",""
"209","58403722","UU10SDAW458403722","DOKKER","VITA","VITA As","2019-11-21","09H12",""
"210","63648782","UU10SDAWG63648782","DOKKER","VITA","VITA As","2019-11-21","09H12",""
"211","61608753","UU1HSDAG361608753","DUSTER","VITA","VITA As","2019-11-21","09H12",""
"212","57943137","VF15R0W0H57943137","CLIO 4","VITA","VITA As","2019-11-21","09H12",""
"213","51486153","UU10SDAW451486153","DOKKER","VITA","VITA As","2019-11-21","09H12",""
"214","63648765","UU10SDAW463648765","DOKKER","VITA","VITA As","2019-11-26","13H35",""
"215","61987119","UU1HSDAG361987119","DUSTER","VITA","VITA As","2019-11-26","13H35",""
"216","63809694","VF1RFE00363809694","KADJAR","VITA","VITA As","2019-11-26","13H35",""
"217","63212297","VF1RFE00X63212297","KADJAR","VITA","VITA As","2019-11-26","13H35",""
"218","59497193","UU14SDAW459497193","LOGAN","VITA","VITA As","2019-11-26","13H35",""
"219","60462184","UU10SDAW460462184","KANGOO","VITA","VITA As","2019-11-26","13H35",""
"220","58298239","VF1RFE00658298239","KADJAR","VITA","VITA As","2019-11-26","13H35",""
"221","63020627","VF1RFB00063020627","MEGANE ","VITA","VITA As","2019-11-29","16H12",""
"222","62226816","UU15SDAWG62226816","SANDERO","VITA","VITA As","2019-11-29","16H12",""
"223","59942793","VF1RFB00959942793","MEGANE ","VITA","VITA As","2019-11-29","16H12",""
"224","63263279","VF1FE00X63263279","KADJAR","VITA","VITA As","2019-11-29","16H12",""
"225","63240371","UU15SDAWG63240371","SANDERO ","VITA","VITA As","2019-11-29","16H12",""
"226","62766568","VF1RFB00662766568","MEGANE ","VITA","VITA As","2019-11-29","16H12",""
"227","47942054","UU1BSDA0H47942054","SANDERO","VITA","VITA As","2019-11-29","16H12",""
"228","63329248","VF1RZG00863329248","KOLEOS","VITA","VITA As","2019-12-07","13h34",""
"229","63609639","VF1RFE00363609639","KADJAR","VITA","VITA As","2019-12-07","13h34",""
"230","63563801","VF1RFB00963563801","MEGANE","VITA","VITA As","2019-12-07","13h34",""
"231","63656579","VF1RFE00463656579","KADJAR","VITA","VITA As","2019-12-07","13h34",""
"232","61987041","UU1HSDAG361987041","DUSTER","VITA","VITA As","2019-12-07","13h34",""
"233","60465797","UU14SDAW460465797","V.O","VITA","VITA As","2019-12-07","13h34",""
"234","58220997","VF1RFBOO158220997","MEGANE","VITA","VITA As","2019-12-07","18h25",""
"235","60303609","VF1RZG00360303609","KOLEOS","VITA","VITA As","2019-12-07","18h25",""
"236","59291849","VF1RZG00259291849","KOLEOS","VITA","VITA As","2019-12-07","18h25",""
"237","46683554","UU1JSDDL446683554","DOKKER","VITA","VITA As","2019-12-07","18h25",""
"238","63442999","VF1RFB00X63442999","MEGANE","VITA","VITA As","2019-12-07","18h25",""
"239","63443020","VF1RFB00663443020","MEGANE","VITA","VITA As","2019-12-07","18h25",""
"240","63433866","UU15SDAWG63433866","SANDERO","VITA","VITA As","2019-12-10","16H10",""
"241","59210394","VF15RTL0E59210394","V.O","VITA","VITA As","2019-12-10","16H10",""
"242","53871663","UU14SDAW453871663","LOGAN","VITA","VITA As","2019-12-10","16H10",""
"243","53877737","UU14SDAW453877737","LOGAN","VITA","VITA As","2019-12-10","16H10",""
"244","59809492","VF15R0W0H59809492","CLIO 4","VITA","VITA As","2019-12-10","16H10",""
"245","60301737","VF1RZG00260301737","KOLEOS","VITA","VITA As","2019-12-10","16H10",""
"246","59418806","VF15R0W0H59418806","CLIO 4","VITA","VITA As","2019-12-10","16H10",""
"247","56160399","VF1RFD00X56160399","TALISMAN","VITA","VITA As","2019-12-11","11H10",""
"248","61314403","VF1RZG00261314403","KOLEOS","VITA","VITA As","2019-12-13","15H00",""
"249","58298239","VF1RFE00658298239","KADJAR","VITA","VITA As","2019-12-13","15H00",""
"250","60152468","UU14SDAW460152468","LOGAN","VITA","VITA As","2019-12-13","15H00",""
"251","55885789","UU1HSDAWE55885789","DUSTER","VITA","VITA As","2019-12-13","15H00",""
"252","57869980","VF1RFBOOX57869980","MEGANE","VITA","VITA As","2019-12-13","15H00",""
"253","60462830","UU10SDAW460462830","DOKKER","VITA","VITA As","2019-12-13","15H00",""
"254","48829989","UU10SDAW448829989","DOKKER","VITA","VITA As","2019-12-17","12H26",""
"255","60462722","UU10SDAW460462722","V.O","VITA","VITA As","2019-12-18","10H26",""
"256","63680302","UU10SDAWG63680302","DOKKER","VITA","VITA As","2019-12-18","10H26",""
"257","60449256","UU1HSDAB460449256","V.O","VITA","VITA As","2019-12-18","10H26",""
"258","56093682","UU15SDLW456093682","SANDERO ","VITA","VITA As","2019-12-18","10H26",""
"259","58403707","UU10SDAW458403707","V.O","VITA","VITA As","2019-12-18","10H26",""
"260","58676358","UU1HSDAWE58676358","V.O","VITA","VITA As","2019-12-18","10H26",""
"261","58403712","UU10SDAW458403712","V.O","VITA","VITA As","2019-12-18","10H26",""
"262","60461324","UU10SDAW460461324","DOKKER","VITA","VITA As","2019-12-18","13H05",""
"263","59172238","UU1HSDVH659172238","DUSTER","VITA","VITA As","2019-12-18","13H05",""
"264","58403713","UU10SDAW458403713","V.O","VITA","VITA As","2019-12-18","13H05",""
"265","57457502","VF1RFE00557457502","KADJAR","VITA","VITA As","2019-12-18","13H05",""
"266","58403711","UU10SDAW458403711","V.O","VITA","VITA As","2019-12-18","13H05",""
"267","60803374","UU1HSDAG360803374","DUSTER","VITA","VITA As","2019-12-18","13H05",""
"268","59697174","VF1RFE00259697174","KADJAR","VITA","VITA As","2019-12-20","18H45",""
"269","60587081","VF1RFB00960587081","MEGANE","VITA","VITA As","2019-12-20","18H45",""
"270","61817917","UU1HSDAG361817917","DUSTER","VITA","VITA As","2019-12-20","18H45",""
"271","60291357","VF1RFE00X60291357","V.O","VITA","VITA As","2019-12-20","18H45",""
"272","60661810","VF1RFE00360661810","V.O","VITA","VITA As","2019-12-20","18H45",""
"273","57666915","VF1RFE00157666915","KADJAR","VITA","VITA As","2019-12-20","18H45",""
"274","59980801","VF1RFE00559980801","V.O","VITA","VITA As","2019-12-25","12H00",""
"275","57999139","UU18SDBW457999139","V.O","VITA","VITA As","2019-12-25","12H00",""
"276","58033943","UU10SDAW458033943","V.O","VITA","VITA As","2019-12-25","12H00",""
"277","55881839","UU10SDAW455881839","V.O","VITA","VITA As","2019-12-25","12H00",""
"278","57532703","UU10SDAW457532703","V.O","VITA","VITA As","2019-12-25","12H00",""
"279","57524434","UU10SDAW457524434","V.O","VITA","VITA As","2019-12-25","12H00",""
"280","57362876","VF12R131A57362876","CAPTURE","VITA","VITA As","2019-12-25","14H40",""
"281","59104256","UU1HSDCFN59104256","DUSTER","VITA","VITA As","2019-12-25","14H41",""
"282","62921441","UU15SDLP462921441","SANDERO","VITA","VITA As","2019-12-25","14H42",""
"283","62592463","VF1RFB00962592463","MEGANE ","VITA","VITA As","2019-12-25","14H43",""
"284","58403700","UU10SDAW458403700","DOKKER","VITA","VITA As","2019-12-25","14H44",""
"285","56056121","UU10SDAW456056121","DOKKER","VITA","VITA As","2019-12-27","10H30",""
"286","55764976","UU10SDAW455764976","DOKKER","VITA","VITA As","2019-12-27","10H30",""
"287","58769442","UU18SDBW458769442","DOKKER","VITA","VITA As","2019-12-27","10H30",""
"288","57949419","UU10SDAW457949419","DOKKER","VITA","VITA As","2019-12-27","10H30",""
"289","59403651","UU18SDBW459403651","DOKKER","VITA","VITA As","2019-12-28","11h43",""
"290","60661791","VF1RFE00360661791","KADJAR","VITA","VITA As","2019-12-30","9H30",""
"291","60591943","VF1RFB00260591943","MEGANE","VITA","VITA As","2019-12-30","9H30",""
"292","59980807","VF1RFE00659980807","KADJAR","VITA","VITA As","2019-12-30","9H30",""
"293","50995289","UU15SDAW450995289","SANDERO","VITA","VITA As","2020-01-03","10h28",""
"294","49668999","UU14SDAW449668999","LOGAN","VITA","VITA As","2020-01-03","10h28",""
"295","60301611","VF1RZG00260301611","KOLEOS","VITA","VITA As","2020-01-03","10h28",""
"296","JCR61256","WF0JXXGAJJCR61256","FORD","VITA","VITA As","2020-01-03","10h28",""
"297","0P027757","ZFA1990000P027757","PUNTO","VITA","VITA As","2020-01-03","10h28",""
"298","55275247","VF1RFE00955275247","KADJAR","VITA","VITA As","2020-01-06","08h24",""
"299","60582493","VF15R0W0H60582493","KOLEOS","VITA","VITA As","2020-01-06","08h24",""
"300","60134439","VF15RTL0E60134439","CLIO 4","VITA","VITA As","2020-01-06","08h24",""
"301","60296058","VF1RZG00X60296058","KOLEOS","VITA","VITA As","2020-01-06","08h24",""
"302","58256107","VF1RZG00658256107","KOLEOS","VITA","VITA As","2020-01-10","10H00",""
"303","59980811","VF1RFE00859980811","KADJAR","VITA","VITA As","2020-01-10","10H00",""
"304","58274974","VF1RZG00058274974","KOLEOS","VITA","VITA As","2020-01-10","10H00",""
"305","58255130","VF1RZG00758255130","KOLEOS","VITA","VITA As","2020-01-10","10H00",""
"306","50744405","UU15SDAW450744405","SANDERO","VITA","VITA As","2020-01-10","10H00",""
"307","59697105","VF1RFE00559697105","KADJAR","VITA","VITA As","2020-01-10","10H00",""
"308","46367305","UU1BSDA0H46367305","SANDERO","VITA","VITA As","2020-01-14","09H12",""
"309","49884199","UU14SDAW449884199","LOGAN","VITA","VITA As","2020-01-14","09H12",""
"310","61820224","UU18SDBW461820224","DOKKER","VITA","VITA As","2020-01-14","09H12",""
"311","56093659","UU15SDLP456093659","SANDERO ","VITA","VITA As","2020-01-14","09H12",""
"312","59980810","VF1RFE00659980810","","VITA","VITA As","2020-01-14","09H12",""
